,SNO,Gene ID,Transcript ID,Exon ID,Exon Start,Exon End,Exon Length
695,696,ENSG00000237435,ENST00000531938,ENSE00003772732,95992026,95992238,213
696,697,ENSG00000237435,ENST00000531938,ENSE00001799126,95992403,95992509,107
697,698,ENSG00000237435,ENST00000531938,ENSE00003058524,96022533,96022781,249
698,699,ENSG00000237435,ENST00000532327,ENSE00002980748,95992032,95992509,478
699,700,ENSG00000237435,ENST00000532327,ENSE00003743721,95996121,95996194,74
700,701,ENSG00000237435,ENST00000532327,ENSE00002994216,96002101,96002212,112
701,702,ENSG00000237435,ENST00000532327,ENSE00003116829,96006193,96006265,73
702,703,ENSG00000237435,ENST00000412427,ENSE00001682079,95992068,95992122,55
703,704,ENSG00000237435,ENST00000412427,ENSE00001799126,95992403,95992509,107
704,705,ENSG00000237435,ENST00000412427,ENSE00003743721,95996121,95996194,74
705,706,ENSG00000237435,ENST00000412427,ENSE00001649148,96006193,96006421,229
706,707,ENSG00000237435,ENST00000412427,ENSE00001668457,96022533,96022866,334
707,708,ENSG00000237435,ENST00000634972,ENSE00003755427,95992090,95992238,149
708,709,ENSG00000237435,ENST00000634972,ENSE00001799126,95992403,95992509,107
709,710,ENSG00000237435,ENST00000634972,ENSE00003743721,95996121,95996194,74
710,711,ENSG00000237435,ENST00000634972,ENSE00002994216,96002101,96002212,112
711,712,ENSG00000237435,ENST00000634972,ENSE00003759364,96006363,96006421,59
712,713,ENSG00000237435,ENST00000634972,ENSE00003058524,96022533,96022781,249
713,714,ENSG00000237435,ENST00000377300,ENSE00003755910,95992101,95992238,138
714,715,ENSG00000237435,ENST00000377300,ENSE00001799126,95992403,95992509,107
715,716,ENSG00000237435,ENST00000377300,ENSE00003743721,95996121,95996194,74
716,717,ENSG00000237435,ENST00000377300,ENSE00003759364,96006363,96006421,59
717,718,ENSG00000237435,ENST00000377300,ENSE00003058524,96022533,96022781,249
718,719,ENSG00000237435,ENST00000378340,ENSE00001656176,95992441,95992509,69
719,720,ENSG00000237435,ENST00000378340,ENSE00003743721,95996121,95996194,74
720,721,ENSG00000237435,ENST00000378340,ENSE00001649148,96006193,96006421,229
721,722,ENSG00000237435,ENST00000378340,ENSE00003009230,96021298,96021396,99
722,723,ENSG00000237435,ENST00000378340,ENSE00003082334,96022533,96022779,247
723,724,ENSG00000237435,ENST00000378779,ENSE00003105588,95995235,95995620,386
724,725,ENSG00000237435,ENST00000378779,ENSE00003743721,95996121,95996194,74
725,726,ENSG00000237435,ENST00000378779,ENSE00003058524,96022533,96022781,249
726,727,ENSG00000237435,ENST00000380981,ENSE00003743721,95996121,95996194,74
727,728,ENSG00000237435,ENST00000380981,ENSE00001649148,96006193,96006421,229
728,729,ENSG00000237435,ENST00000380981,ENSE00001668457,96022533,96022866,334
729,730,ENSG00000237435,ENST00000380990,ENSE00003762888,96010696,96010708,13
730,731,ENSG00000237435,ENST00000380990,ENSE00003771208,96022533,96022678,146
731,732,ENSG00000237567,ENST00000316124,ENSE00001615445,105632136,105632196,61
732,733,ENSG00000237567,ENST00000316124,ENSE00001782062,105629901,105630028,128
733,734,ENSG00000237567,ENST00000316124,ENSE00001628988,105622731,105622788,58
734,735,ENSG00000237567,ENST00000316124,ENSE00001715979,105621488,105621574,87
735,736,ENSG00000237567,ENST00000316124,ENSE00001753335,105619334,105619462,129
736,737,ENSG00000237567,ENST00000316124,ENSE00001617276,105612667,105612792,126
737,738,ENSG00000237937,ENST00000316124,ENSE00001714927,116639422,116639537,116
738,739,ENSG00000237937,ENST00000316124,ENSE00001779379,116652898,116653053,156
739,740,ENSG00000237937,ENST00000316124,ENSE00001612296,116657942,116658252,311
740,741,ENSG00000237937,ENST00000355909,ENSE00001618561,116639480,116639537,58
741,742,ENSG00000237937,ENST00000355909,ENSE00001779379,116652898,116653053,156
742,743,ENSG00000237937,ENST00000355909,ENSE00001774488,116655035,116655189,155
743,744,ENSG00000237980,ENST00000316124,ENSE00001643449,212665336,212665434,99
744,745,ENSG00000237980,ENST00000316124,ENSE00001708167,212664587,212664687,101
745,746,ENSG00000237980,ENST00000316124,ENSE00001745629,212653999,212654271,273
746,747,ENSG00000238107,ENST00000316124,ENSE00001641625,148295180,148295296,117
747,748,ENSG00000238107,ENST00000316124,ENSE00001624666,148295756,148297556,1801
748,749,ENSG00000238131,ENST00000316124,ENSE00001806061,53947651,53947744,94
749,750,ENSG00000238131,ENST00000316124,ENSE00001790699,53930028,53930248,221
750,751,ENSG00000238131,ENST00000316124,ENSE00001774151,53926676,53926985,310
751,752,ENSG00000238242,ENST00000316124,ENSE00001743406,60114875,60114973,99
752,753,ENSG00000238242,ENST00000316124,ENSE00001655068,60148513,60148653,141
753,754,ENSG00000238242,ENST00000316124,ENSE00001708584,60149237,60149679,443
754,755,ENSG00000242147,ENST00000316124,ENSE00001823487,5596011,5596118,108
755,756,ENSG00000242147,ENST00000316124,ENSE00001928580,5594991,5595579,589
756,757,ENSG00000245522,ENST00000316124,ENSE00001966562,9759429,9759533,105
757,758,ENSG00000245522,ENST00000316124,ENSE00001960718,9757767,9757843,77
758,759,ENSG00000245522,ENST00000316124,ENSE00001990918,9754770,9756898,2129
759,760,ENSG00000245522,ENST00000355909,ENSE00002172985,9757767,9758164,398
760,761,ENSG00000245522,ENST00000355909,ENSE00002162226,9755129,9756898,1770
761,762,ENSG00000248107,ENST00000316124,ENSE00002066653,126179577,126179766,190
762,763,ENSG00000248107,ENST00000316124,ENSE00002042102,126191144,126191218,75
763,764,ENSG00000248107,ENST00000316124,ENSE00002063236,126193077,126193126,50
764,765,ENSG00000248107,ENST00000316124,ENSE00002029279,126193600,126193850,251
765,766,ENSG00000248132,ENST00000316124,ENSE00002070644,58122319,58122341,23
766,767,ENSG00000248132,ENST00000316124,ENSE00002087597,58118471,58118509,39
767,768,ENSG00000248132,ENST00000316124,ENSE00002022169,58116462,58116651,190
768,769,ENSG00000248132,ENST00000316124,ENSE00002049785,58115839,58115977,139
769,770,ENSG00000248132,ENST00000316124,ENSE00002045989,58108082,58108415,334
770,771,ENSG00000248150,ENST00000316124,ENSE00002061727,16439886,16440081,196
771,772,ENSG00000248150,ENST00000316124,ENSE00002051335,16439253,16439475,223
772,773,ENSG00000248150,ENST00000316124,ENSE00002062244,16437374,16437915,542
773,774,ENSG00000248150,ENST00000316124,ENSE00002058384,16431048,16431112,65
774,775,ENSG00000248150,ENST00000316124,ENSE00002026237,16430786,16430978,193
775,776,ENSG00000248150,ENST00000316124,ENSE00002057720,16430391,16430604,214
776,777,ENSG00000248150,ENST00000316124,ENSE00002022305,16384134,16384344,211
777,778,ENSG00000248150,ENST00000316124,ENSE00002051717,16373361,16373836,476
778,779,ENSG00000248279,ENST00000316124,ENSE00002049064,32947443,32947821,379
779,780,ENSG00000248279,ENST00000316124,ENSE00002072441,32948943,32949100,158
780,781,ENSG00000248279,ENST00000316124,ENSE00002052449,32950116,32950283,168
781,782,ENSG00000248279,ENST00000316124,ENSE00002058535,32958614,32958697,84
782,783,ENSG00000248279,ENST00000316124,ENSE00002055057,32961141,32961259,119
783,784,ENSG00000248279,ENST00000316124,ENSE00002074100,32961368,32962467,1100
784,785,ENSG00000248279,ENST00000355909,ENSE00002028041,32948993,32949100,108
785,786,ENSG00000248279,ENST00000355909,ENSE00002038386,32950147,32950283,137
786,787,ENSG00000248279,ENST00000355909,ENSE00002058535,32958614,32958697,84
787,788,ENSG00000248279,ENST00000355909,ENSE00002055057,32961141,32961259,119
788,789,ENSG00000248279,ENST00000355909,ENSE00002087152,32961368,32961429,62
789,790,ENSG00000248371,ENST00000316124,ENSE00002055411,72574697,72574828,132
790,791,ENSG00000248371,ENST00000316124,ENSE00002057697,72574120,72574512,393
791,792,ENSG00000248371,ENST00000355909,ENSE00002052294,72660567,72660669,103
792,793,ENSG00000248371,ENST00000355909,ENSE00002062701,72574752,72574852,101
793,794,ENSG00000248371,ENST00000355909,ENSE00002040527,72574120,72574509,390
794,795,ENSG00000248371,ENST00000556163,ENSE00002041619,72580812,72580977,166
795,796,ENSG00000248371,ENST00000556163,ENSE00002062701,72574752,72574852,101
796,797,ENSG00000248371,ENST00000556163,ENSE00002071104,72574186,72574509,324
797,798,ENSG00000248391,ENST00000316124,ENSE00002068732,29395854,29395981,128
798,799,ENSG00000248391,ENST00000316124,ENSE00002039837,29389811,29389939,129
799,800,ENSG00000248391,ENST00000316124,ENSE00002085244,29384320,29384392,73
800,801,ENSG00000248391,ENST00000316124,ENSE00002022065,29381853,29381962,110
801,802,ENSG00000248391,ENST00000316124,ENSE00002043167,29380296,29380325,30
802,803,ENSG00000248391,ENST00000355909,ENSE00002036449,29389811,29389940,130
803,804,ENSG00000248391,ENST00000355909,ENSE00002085244,29384320,29384392,73
804,805,ENSG00000248391,ENST00000355909,ENSE00002046998,29383104,29383303,200
805,806,ENSG00000248473,ENST00000316124,ENSE00002072020,181191742,181191852,111
806,807,ENSG00000248473,ENST00000316124,ENSE00002022536,181191046,181191345,300
807,808,ENSG00000248474,ENST00000316124,ENSE00002043021,74102740,74103216,477
808,809,ENSG00000248474,ENST00000316124,ENSE00002031729,74084068,74084167,100
809,810,ENSG00000248528,ENST00000316124,ENSE00002079356,92939471,92939591,121
810,811,ENSG00000248528,ENST00000316124,ENSE00002047394,92914006,92914135,130
811,812,ENSG00000248528,ENST00000316124,ENSE00001898578,92913719,92913885,167
812,813,ENSG00000248528,ENST00000316124,ENSE00002053229,92907180,92907468,289
813,814,ENSG00000248677,ENST00000316124,ENSE00002071199,6705108,6707711,2604
814,815,ENSG00000248677,ENST00000316124,ENSE00002041186,6702558,6702709,152
815,816,ENSG00000248677,ENST00000316124,ENSE00002059022,6686325,6686932,608
816,817,ENSG00000248677,ENST00000355909,ENSE00002085347,6706028,6706272,245
817,818,ENSG00000248677,ENST00000355909,ENSE00002077249,6705150,6705285,136
818,819,ENSG00000248717,ENST00000316124,ENSE00002044294,180684766,180684906,141
819,820,ENSG00000248717,ENST00000316124,ENSE00002038277,180685649,180686546,898
820,821,ENSG00000248727,ENST00000316124,ENSE00002071572,56481553,56481769,217
821,822,ENSG00000248727,ENST00000316124,ENSE00002029744,56467712,56467812,101
822,823,ENSG00000248727,ENST00000316124,ENSE00002072812,56464987,56465067,81
823,824,ENSG00000248727,ENST00000316124,ENSE00002042012,56464009,56464116,108
824,825,ENSG00000248727,ENST00000316124,ENSE00002052285,56457795,56457943,149
825,826,ENSG00000248727,ENST00000355909,ENSE00002060689,56481528,56481946,419
826,827,ENSG00000248727,ENST00000355909,ENSE00002029744,56467712,56467812,101
827,828,ENSG00000248727,ENST00000355909,ENSE00003757938,56465010,56465067,58
828,829,ENSG00000248789,ENST00000316124,ENSE00002063186,52008031,52008078,48
829,830,ENSG00000248789,ENST00000316124,ENSE00002031631,52009815,52009849,35
830,831,ENSG00000248789,ENST00000316124,ENSE00003756876,52011571,52011602,32
831,832,ENSG00000248789,ENST00000316124,ENSE00002084648,52043618,52043909,292
832,833,ENSG00000248789,ENST00000355909,ENSE00002031631,52009815,52009849,35
833,834,ENSG00000248789,ENST00000355909,ENSE00003756876,52011571,52011602,32
834,835,ENSG00000248789,ENST00000355909,ENSE00002050934,52078884,52078990,107
835,836,ENSG00000248789,ENST00000355909,ENSE00002048248,52080743,52080987,245
836,837,ENSG00000248844,ENST00000316124,ENSE00002179874,70063683,70063924,242
837,838,ENSG00000248844,ENST00000316124,ENSE00002037744,70056230,70056535,306
838,839,ENSG00000248844,ENST00000355909,ENSE00002029564,70063923,70065371,1449
839,840,ENSG00000248844,ENST00000355909,ENSE00002037744,70056230,70056535,306
840,841,ENSG00000248846,ENST00000316124,ENSE00002048656,66209328,66209447,120
841,842,ENSG00000248846,ENST00000316124,ENSE00002035652,66206212,66206653,442
842,843,ENSG00000248901,ENST00000316124,ENSE00002051606,98160947,98161193,247
843,844,ENSG00000248901,ENST00000316124,ENSE00002047677,98160700,98160792,93
844,845,ENSG00000248901,ENST00000316124,ENSE00002069986,98160306,98160419,114
845,846,ENSG00000248901,ENST00000316124,ENSE00002050926,98093400,98093571,172
846,847,ENSG00000248901,ENST00000316124,ENSE00002045889,98086260,98086284,25
847,848,ENSG00000248990,ENST00000316124,ENSE00002045345,28679183,28679303,121
848,849,ENSG00000248990,ENST00000316124,ENSE00002030289,28679550,28679646,97
849,850,ENSG00000248990,ENST00000316124,ENSE00002024306,28683168,28683469,302
850,851,ENSG00000249128,ENST00000316124,ENSE00002045481,118596188,118596221,34
851,852,ENSG00000249128,ENST00000316124,ENSE00002019967,118609739,118609877,139
852,853,ENSG00000249128,ENST00000316124,ENSE00002039961,118611360,118611427,68
853,854,ENSG00000249128,ENST00000316124,ENSE00002042799,118614293,118614351,59
854,855,ENSG00000249128,ENST00000316124,ENSE00002086335,118627850,118628092,243
855,856,ENSG00000249203,ENST00000316124,ENSE00002021758,44509944,44510240,297
856,857,ENSG00000249203,ENST00000316124,ENSE00002025409,44500541,44500651,111
857,858,ENSG00000249203,ENST00000316124,ENSE00002070248,44495618,44495793,176
858,859,ENSG00000249203,ENST00000355909,ENSE00002071694,44509944,44510282,339
859,860,ENSG00000249203,ENST00000355909,ENSE00002054090,44504293,44504472,180
860,861,ENSG00000249203,ENST00000355909,ENSE00002088141,44500632,44500651,20
861,862,ENSG00000249551,ENST00000316124,ENSE00002059664,118575575,118575686,112
862,863,ENSG00000249551,ENST00000316124,ENSE00002066092,118577040,118577194,155
863,864,ENSG00000249551,ENST00000316124,ENSE00002038998,118579654,118579794,141
864,865,ENSG00000249551,ENST00000316124,ENSE00002047319,118580532,118580648,117
865,866,ENSG00000249551,ENST00000316124,ENSE00002047218,118581269,118581324,56
866,867,ENSG00000249584,ENST00000316124,ENSE00002086147,57895280,57899162,3883
867,868,ENSG00000249584,ENST00000316124,ENSE00002023808,57894910,57894995,86
868,869,ENSG00000249584,ENST00000316124,ENSE00002033184,57890327,57890426,100
869,870,ENSG00000249785,ENST00000316124,ENSE00003846611,28287641,28287777,137
870,871,ENSG00000249785,ENST00000316124,ENSE00003844703,28286676,28286886,211
871,872,ENSG00000249785,ENST00000316124,ENSE00003845229,28285964,28286349,386
872,873,ENSG00000249785,ENST00000355909,ENSE00002026492,28287641,28287665,25
873,874,ENSG00000249785,ENST00000355909,ENSE00002085587,28286389,28286886,498
874,875,ENSG00000249830,ENST00000316124,ENSE00002028795,3452816,3452962,147
875,876,ENSG00000249830,ENST00000316124,ENSE00002027230,3453705,3453787,83
876,877,ENSG00000249830,ENST00000316124,ENSE00002047612,3461317,3461660,344
877,878,ENSG00000249867,ENST00000316124,ENSE00002080795,28702615,28702834,220
878,879,ENSG00000249867,ENST00000316124,ENSE00002081536,28741825,28741908,84
879,880,ENSG00000249867,ENST00000316124,ENSE00002022607,29037742,29037816,75
880,881,ENSG00000249867,ENST00000316124,ENSE00002038943,29044445,29044871,427
881,882,ENSG00000249867,ENST00000355909,ENSE00002027663,28902281,28902369,89
882,883,ENSG00000249867,ENST00000355909,ENSE00002022607,29037742,29037816,75
883,884,ENSG00000249867,ENST00000355909,ENSE00002061395,29059389,29059472,84
884,885,ENSG00000249867,ENST00000355909,ENSE00002039112,29063289,29063821,533
885,886,ENSG00000250127,ENST00000316124,ENSE00002033930,58558186,58558243,58
886,887,ENSG00000250127,ENST00000316124,ENSE00002021551,58547135,58547371,237
887,888,ENSG00000250127,ENST00000316124,ENSE00002076867,58546092,58546159,68
888,889,ENSG00000250127,ENST00000316124,ENSE00002056416,58541567,58542387,821
889,890,ENSG00000250198,ENST00000316124,ENSE00002057992,8839732,8839958,227
890,891,ENSG00000250198,ENST00000316124,ENSE00002063850,8880888,8881051,164
891,892,ENSG00000250198,ENST00000316124,ENSE00002071961,8881136,8881240,105
892,893,ENSG00000250198,ENST00000355909,ENSE00002038678,8839759,8842460,2702
893,894,ENSG00000250198,ENST00000556163,ENSE00003844916,8839759,8839958,200
894,895,ENSG00000250198,ENST00000556163,ENSE00002063850,8880888,8881051,164
895,896,ENSG00000250198,ENST00000556163,ENSE00003846408,8889085,8889333,249
896,897,ENSG00000250198,ENST00000556163,ENSE00003847264,8893054,8898052,4999
897,898,ENSG00000250198,ENST00000554197,ENSE00002023428,8839765,8839958,194
898,899,ENSG00000250198,ENST00000554197,ENSE00002021954,8868967,8869018,52
899,900,ENSG00000250198,ENST00000554197,ENSE00002044091,8873736,8873859,124
900,901,ENSG00000250198,ENST00000554197,ENSE00002065727,8880888,8881525,638
901,902,ENSG00000250303,ENST00000316124,ENSE00002031830,112270749,112270783,35
902,903,ENSG00000250303,ENST00000316124,ENSE00002026626,112293727,112293929,203
903,904,ENSG00000250303,ENST00000316124,ENSE00002085716,112358103,112358147,45
904,905,ENSG00000250303,ENST00000316124,ENSE00002031698,112360069,112362534,2466
905,906,ENSG00000250303,ENST00000355909,ENSE00002197769,112280486,112280725,240
906,907,ENSG00000250303,ENST00000355909,ENSE00002193878,112291320,112291776,457
907,908,ENSG00000250303,ENST00000556163,ENSE00001960399,112290201,112290509,309
908,909,ENSG00000250303,ENST00000556163,ENSE00001699910,112291320,112292721,1402
909,910,ENSG00000250303,ENST00000554197,ENSE00002175998,112290268,112290509,242
910,911,ENSG00000250303,ENST00000554197,ENSE00002150401,112291247,112292170,924
911,912,ENSG00000250303,ENST00000533922,ENSE00002176722,112292573,112292779,207
912,913,ENSG00000250303,ENST00000533922,ENSE00002160975,112293727,112294116,390
913,914,ENSG00000250313,ENST00000316124,ENSE00002044732,66511557,66511604,48
914,915,ENSG00000250313,ENST00000316124,ENSE00002065612,66508776,66508947,172
915,916,ENSG00000250313,ENST00000316124,ENSE00002019900,66507544,66507984,441
916,917,ENSG00000250358,ENST00000316124,ENSE00002075456,112628436,112628610,175
917,918,ENSG00000250358,ENST00000316124,ENSE00002070622,112629097,112629222,126
918,919,ENSG00000250358,ENST00000316124,ENSE00002026952,112630391,112630607,217
919,920,ENSG00000250358,ENST00000316124,ENSE00002047600,112632004,112632100,97
920,921,ENSG00000250358,ENST00000355909,ENSE00002446878,112628600,112628610,11
921,922,ENSG00000250358,ENST00000355909,ENSE00002070622,112629097,112629222,126
922,923,ENSG00000250358,ENST00000355909,ENSE00002024792,112630391,112630702,312
923,924,ENSG00000250358,ENST00000556163,ENSE00002078209,112628857,112629222,366
924,925,ENSG00000250358,ENST00000556163,ENSE00002019208,112630391,112630565,175
925,926,ENSG00000250417,ENST00000316124,ENSE00002046371,1856403,1856568,166
926,927,ENSG00000250417,ENST00000316124,ENSE00002038293,1855970,1856296,327
927,928,ENSG00000250427,ENST00000316124,ENSE00002027231,118282575,118282727,153
928,929,ENSG00000250427,ENST00000316124,ENSE00002021170,118283713,118284782,1070
929,930,ENSG00000250447,ENST00000316124,ENSE00002071536,53819556,53819686,131
930,931,ENSG00000250447,ENST00000316124,ENSE00002032972,53785080,53785144,65
931,932,ENSG00000250447,ENST00000316124,ENSE00002022772,53783967,53784130,164
932,933,ENSG00000250447,ENST00000316124,ENSE00002029783,53776644,53777286,643
933,934,ENSG00000250447,ENST00000355909,ENSE00002053639,53819556,53819676,121
934,935,ENSG00000250447,ENST00000355909,ENSE00002069473,53816053,53816192,140
935,936,ENSG00000250447,ENST00000355909,ENSE00002032972,53785080,53785144,65
936,937,ENSG00000250447,ENST00000355909,ENSE00002078684,53783967,53784127,161
937,938,ENSG00000250447,ENST00000355909,ENSE00002072836,53778268,53778377,110
938,939,ENSG00000250447,ENST00000355909,ENSE00002073553,53777014,53777286,273
939,940,ENSG00000250490,ENST00000316124,ENSE00002033111,6337150,6337292,143
940,941,ENSG00000250490,ENST00000316124,ENSE00002042242,6310441,6312716,2276
941,942,ENSG00000250490,ENST00000355909,ENSE00002023234,6339412,6339884,473
942,943,ENSG00000250490,ENST00000355909,ENSE00002063902,6337239,6337323,85
943,944,ENSG00000250508,ENST00000316124,ENSE00002059046,68870664,68870915,252
944,945,ENSG00000250508,ENST00000316124,ENSE00002055373,68871543,68874542,3000
945,946,ENSG00000250529,ENST00000316124,ENSE00002026155,5078204,5078311,108
946,947,ENSG00000250529,ENST00000316124,ENSE00002033490,5069192,5069515,324
947,948,ENSG00000250668,ENST00000316124,ENSE00002027049,7347876,7347977,102
948,949,ENSG00000250668,ENST00000316124,ENSE00002019129,7346986,7347768,783
949,950,ENSG00000250822,ENST00000316124,ENSE00002064796,17387202,17387310,109
950,951,ENSG00000250822,ENST00000316124,ENSE00002019940,17384843,17385440,598
951,952,ENSG00000250822,ENST00000316124,ENSE00002052973,17378906,17380510,1605
952,953,ENSG00000251026,ENST00000316124,ENSE00002084416,104079911,104080124,214
953,954,ENSG00000251026,ENST00000316124,ENSE00002077347,104080908,104081041,134
954,955,ENSG00000251026,ENST00000316124,ENSE00002055134,104081880,104081947,68
955,956,ENSG00000251026,ENST00000316124,ENSE00002043597,104104174,104104287,114
956,957,ENSG00000251026,ENST00000316124,ENSE00002069096,104105360,104105403,44
957,958,ENSG00000251027,ENST00000316124,ENSE00002038419,107010940,107011014,75
958,959,ENSG00000251027,ENST00000316124,ENSE00002031838,106969884,106969951,68
959,960,ENSG00000251027,ENST00000316124,ENSE00002042089,106818399,106818477,79
960,961,ENSG00000251027,ENST00000316124,ENSE00002030686,106815197,106815546,350
961,962,ENSG00000251027,ENST00000355909,ENSE00002030552,106980764,106980869,106
962,963,ENSG00000251027,ENST00000355909,ENSE00002067902,106844061,106844214,154
963,964,ENSG00000251027,ENST00000355909,ENSE00002080252,106815205,106815546,342
964,965,ENSG00000251169,ENST00000316124,ENSE00002059750,134506552,134506834,283
965,966,ENSG00000251169,ENST00000316124,ENSE00002056372,134508406,134509229,824
966,967,ENSG00000251183,ENST00000316124,ENSE00002034011,153898906,153898987,82
967,968,ENSG00000251183,ENST00000316124,ENSE00002085676,153898187,153898360,174
968,969,ENSG00000251183,ENST00000316124,ENSE00002059970,153895541,153895785,245
969,970,ENSG00000251183,ENST00000316124,ENSE00002067021,153887428,153887463,36
970,971,ENSG00000251226,ENST00000316124,ENSE00002078420,134735596,134736542,947
971,972,ENSG00000251226,ENST00000316124,ENSE00002085008,134761074,134763810,2737
972,973,ENSG00000251273,ENST00000316124,ENSE00003813521,25190447,25190690,244
973,974,ENSG00000251273,ENST00000316124,ENSE00001661086,25167162,25167191,30
974,975,ENSG00000251273,ENST00000316124,ENSE00002042928,25162230,25162269,40
975,976,ENSG00000251273,ENST00000316124,ENSE00002025111,25136342,25136445,104
976,977,ENSG00000251273,ENST00000316124,ENSE00003812273,25093113,25093267,155
977,978,ENSG00000251273,ENST00000316124,ENSE00003811661,25087450,25088231,782
978,979,ENSG00000251273,ENST00000355909,ENSE00003812036,25190447,25190956,510
979,980,ENSG00000251273,ENST00000355909,ENSE00001661086,25167162,25167191,30
980,981,ENSG00000251273,ENST00000355909,ENSE00002042928,25162230,25162269,40
981,982,ENSG00000251273,ENST00000355909,ENSE00002025111,25136342,25136445,104
982,983,ENSG00000251273,ENST00000355909,ENSE00003812616,25101018,25103121,2104
983,984,ENSG00000251273,ENST00000556163,ENSE00002033089,25190447,25190656,210
984,985,ENSG00000251273,ENST00000556163,ENSE00001661086,25167162,25167191,30
985,986,ENSG00000251273,ENST00000556163,ENSE00002042928,25162230,25162269,40
986,987,ENSG00000251273,ENST00000556163,ENSE00002025111,25136342,25136445,104
987,988,ENSG00000251273,ENST00000556163,ENSE00002068051,25126305,25126454,150
988,989,ENSG00000251311,ENST00000316124,ENSE00002076521,116762129,116762209,81
989,990,ENSG00000251311,ENST00000316124,ENSE00002062190,116760895,116761015,121
990,991,ENSG00000251311,ENST00000316124,ENSE00002019344,116760683,116760789,107
991,992,ENSG00000251311,ENST00000316124,ENSE00002049947,116742991,116743388,398
992,993,ENSG00000251323,ENST00000316124,ENSE00002020056,78429700,78429836,137
993,994,ENSG00000251323,ENST00000316124,ENSE00002065509,78427309,78427530,222
994,995,ENSG00000251323,ENST00000316124,ENSE00002075347,78425337,78425405,69
995,996,ENSG00000251323,ENST00000316124,ENSE00002083399,78423982,78425195,1214
996,997,ENSG00000251443,ENST00000316124,ENSE00002036343,33229735,33229858,124
997,998,ENSG00000251443,ENST00000316124,ENSE00002066006,33244852,33245056,205
998,999,ENSG00000251443,ENST00000316124,ENSE00002085149,33248542,33248651,110
999,1000,ENSG00000251443,ENST00000316124,ENSE00002021698,33255476,33255553,78
1000,1001,ENSG00000251538,ENST00000316124,ENSE00002024077,122730489,122730559,71
1001,1002,ENSG00000251538,ENST00000316124,ENSE00002073230,122728342,122728399,58
1002,1003,ENSG00000251538,ENST00000316124,ENSE00002022069,122725946,122726066,121
1003,1004,ENSG00000251538,ENST00000316124,ENSE00002052738,122722214,122722323,110
1004,1005,ENSG00000251538,ENST00000316124,ENSE00002040157,122705426,122705469,44
1005,1006,ENSG00000251538,ENST00000316124,ENSE00002040429,122704208,122704348,141
1006,1007,ENSG00000251538,ENST00000316124,ENSE00002037267,122699657,122699860,204
1007,1008,ENSG00000251538,ENST00000316124,ENSE00002024601,122697171,122697342,172
1008,1009,ENSG00000251538,ENST00000316124,ENSE00002088015,122641133,122641237,105
1009,1010,ENSG00000251538,ENST00000316124,ENSE00002045580,122640433,122640491,59
1010,1011,ENSG00000251538,ENST00000316124,ENSE00002087335,122638889,122638981,93
1011,1012,ENSG00000251538,ENST00000316124,ENSE00002064337,122628952,122629424,473
1012,1013,ENSG00000251538,ENST00000355909,ENSE00003837374,122719371,122719515,145
1013,1014,ENSG00000251538,ENST00000355909,ENSE00003834062,122718376,122718575,200
1014,1015,ENSG00000251538,ENST00000355909,ENSE00003837609,122709017,122709079,63
1015,1016,ENSG00000251538,ENST00000355909,ENSE00003841161,122705008,122705469,462
1016,1017,ENSG00000251538,ENST00000355909,ENSE00002040429,122704208,122704348,141
1017,1018,ENSG00000251538,ENST00000355909,ENSE00002088015,122641133,122641237,105
1018,1019,ENSG00000251538,ENST00000355909,ENSE00002045580,122640433,122640491,59
1019,1020,ENSG00000251538,ENST00000355909,ENSE00003837146,122638889,122638978,90
1020,1021,ENSG00000251538,ENST00000355909,ENSE00003838801,122629184,122629424,241
1021,1022,ENSG00000251538,ENST00000556163,ENSE00002071527,122705008,122705069,62
1022,1023,ENSG00000251538,ENST00000556163,ENSE00002040429,122704208,122704348,141
1023,1024,ENSG00000251538,ENST00000556163,ENSE00002019875,122699390,122699860,471
1024,1025,ENSG00000251538,ENST00000554197,ENSE00002083308,122730489,122730685,197
1025,1026,ENSG00000251538,ENST00000554197,ENSE00002044657,122729409,122729679,271
1026,1027,ENSG00000251542,ENST00000316124,ENSE00002087841,114576041,114576125,85
1027,1028,ENSG00000251542,ENST00000316124,ENSE00002076559,114579305,114579970,666
1028,1029,ENSG00000251543,ENST00000316124,ENSE00002035038,73337906,73337955,50
1029,1030,ENSG00000251543,ENST00000316124,ENSE00002036609,73338283,73338533,251
1030,1031,ENSG00000251573,ENST00000316124,ENSE00002070981,50969923,50969967,45
1031,1032,ENSG00000251573,ENST00000316124,ENSE00002042954,50969505,50969577,73
1032,1033,ENSG00000251573,ENST00000316124,ENSE00002052154,50969217,50969323,107
1033,1034,ENSG00000251573,ENST00000355909,ENSE00002081662,50969923,50970167,245
1034,1035,ENSG00000251573,ENST00000355909,ENSE00002024722,50969217,50969577,361
1035,1036,ENSG00000251637,ENST00000316124,ENSE00002187552,67886477,67886689,213
1036,1037,ENSG00000251637,ENST00000316124,ENSE00002175549,67888153,67888324,172
1037,1038,ENSG00000251637,ENST00000316124,ENSE00002173719,67893879,67894093,215
1038,1039,ENSG00000251637,ENST00000355909,ENSE00002048901,67886496,67886689,194
1039,1040,ENSG00000251637,ENST00000355909,ENSE00002078750,67888153,67891345,3193
1040,1041,ENSG00000251637,ENST00000556163,ENSE00002187923,67886590,67886689,100
