,SNO,Gene ID,Transcript ID,Exon ID,Exon Start,Exon End,Exon Length
1694,1695,ENSG00000254861,ENST00000536405,ENSE00002142602,23804479,23804598,120
1695,1696,ENSG00000254861,ENST00000536405,ENSE00002170973,23780788,23780872,85
1696,1697,ENSG00000254861,ENST00000536405,ENSE00002190495,23761330,23761630,301
1697,1698,ENSG00000254872,ENST00000536405,ENSE00002194925,1049880,1049962,83
1698,1699,ENSG00000254872,ENST00000536405,ENSE00002199784,1051623,1051843,221
1699,1700,ENSG00000254872,ENST00000536405,ENSE00002154953,1054239,1054392,154
1700,1701,ENSG00000254872,ENST00000536405,ENSE00002156018,1055114,1055749,636
1701,1702,ENSG00000254872,ENST00000541891,ENSE00003743684,1052611,1055749,3139
1702,1703,ENSG00000254874,ENST00000536405,ENSE00002188670,92965797,92965997,201
1703,1704,ENSG00000254874,ENST00000536405,ENSE00002153305,92966539,92966603,65
1704,1705,ENSG00000254885,ENST00000536405,ENSE00002178109,79191558,79191792,235
1705,1706,ENSG00000254885,ENST00000536405,ENSE00002155315,79193022,79193160,139
1706,1707,ENSG00000254927,ENST00000536405,ENSE00002181925,13879422,13879499,78
1707,1708,ENSG00000254927,ENST00000536405,ENSE00002161139,13826843,13827280,438
1708,1709,ENSG00000254938,ENST00000536405,ENSE00002183942,126940449,126940659,211
1709,1710,ENSG00000254938,ENST00000536405,ENSE00002200212,126920188,126920542,355
1710,1711,ENSG00000254971,ENST00000536405,ENSE00002196006,89754585,89754953,369
1711,1712,ENSG00000254971,ENST00000536405,ENSE00002174035,89753982,89754098,117
1712,1713,ENSG00000254972,ENST00000536405,ENSE00002141891,71705360,71705404,45
1713,1714,ENSG00000254972,ENST00000536405,ENSE00002149399,71704177,71704260,84
1714,1715,ENSG00000254972,ENST00000536405,ENSE00002171966,71701268,71701485,218
1715,1716,ENSG00000254975,ENST00000536405,ENSE00002172179,76675079,76675186,108
1716,1717,ENSG00000254975,ENST00000536405,ENSE00002175744,76687758,76687877,120
1717,1718,ENSG00000254975,ENST00000536405,ENSE00002146272,76702972,76703195,224
1718,1719,ENSG00000254987,ENST00000536405,ENSE00002201713,103895224,103895271,48
1719,1720,ENSG00000254987,ENST00000536405,ENSE00002189403,103893875,103893953,79
1720,1721,ENSG00000254987,ENST00000536405,ENSE00002158494,103704754,103704898,145
1721,1722,ENSG00000254987,ENST00000536405,ENSE00002173550,103680234,103680342,109
1722,1723,ENSG00000254987,ENST00000536405,ENSE00002183609,103675994,103676174,181
1723,1724,ENSG00000254989,ENST00000536405,ENSE00002161403,134671967,134672024,58
1724,1725,ENSG00000254989,ENST00000536405,ENSE00002152196,134671426,134671756,331
1725,1726,ENSG00000254990,ENST00000536405,ENSE00002158713,111778176,111778306,131
1726,1727,ENSG00000254990,ENST00000536405,ENSE00002175237,111771307,111771392,86
1727,1728,ENSG00000254990,ENST00000536405,ENSE00002194981,111769359,111769452,94
1728,1729,ENSG00000254990,ENST00000536405,ENSE00002201863,111768668,111769139,472
1729,1730,ENSG00000254990,ENST00000541891,ENSE00002168229,111778176,111778350,175
1730,1731,ENSG00000254990,ENST00000541891,ENSE00002175237,111771307,111771392,86
1731,1732,ENSG00000254990,ENST00000541891,ENSE00002167310,111770979,111771036,58
1732,1733,ENSG00000254990,ENST00000541891,ENSE00002144072,111768857,111769139,283
1733,1734,ENSG00000254991,ENST00000536405,ENSE00002156192,12066929,12067003,75
1734,1735,ENSG00000254991,ENST00000536405,ENSE00002161996,12072191,12073014,824
1735,1736,ENSG00000255015,ENST00000536405,ENSE00002153914,122301325,122301763,439
1736,1737,ENSG00000255015,ENST00000536405,ENSE00002179708,122294938,122295005,68
1737,1738,ENSG00000255029,ENST00000536405,ENSE00002201751,29519076,29519358,283
1738,1739,ENSG00000255029,ENST00000536405,ENSE00002199126,29552360,29552639,280
1739,1740,ENSG00000255032,ENST00000536405,ENSE00002162966,44736405,44736692,288
1740,1741,ENSG00000255032,ENST00000536405,ENSE00002196865,44736175,44736289,115
1741,1742,ENSG00000255032,ENST00000536405,ENSE00002169021,44719392,44719616,225
1742,1743,ENSG00000255041,ENST00000536405,ENSE00002165660,45513273,45513802,530
1743,1744,ENSG00000255041,ENST00000536405,ENSE00002144064,45489978,45489982,5
1744,1745,ENSG00000255041,ENST00000536405,ENSE00002184997,45387215,45387285,71
1745,1746,ENSG00000255087,ENST00000536405,ENSE00002146071,127021754,127021907,154
1746,1747,ENSG00000255087,ENST00000536405,ENSE00002158212,127035475,127035676,202
1747,1748,ENSG00000255087,ENST00000536405,ENSE00002169506,127053338,127053688,351
1748,1749,ENSG00000255087,ENST00000536405,ENSE00003830341,127072989,127073296,308
1749,1750,ENSG00000255087,ENST00000536405,ENSE00003819370,127075983,127076078,96
1750,1751,ENSG00000255087,ENST00000536405,ENSE00003827015,127080434,127080567,134
1751,1752,ENSG00000255087,ENST00000536405,ENSE00002157479,127098432,127098605,174
1752,1753,ENSG00000255087,ENST00000536405,ENSE00003816380,127099274,127099585,312
1753,1754,ENSG00000255087,ENST00000541891,ENSE00003830259,127021765,127021907,143
1754,1755,ENSG00000255087,ENST00000541891,ENSE00002158212,127035475,127035676,202
1755,1756,ENSG00000255087,ENST00000541891,ENSE00002169506,127053338,127053688,351
1756,1757,ENSG00000255087,ENST00000541891,ENSE00003828495,127105502,127105609,108
1757,1758,ENSG00000255087,ENST00000541891,ENSE00003825879,127106156,127106244,89
1758,1759,ENSG00000255087,ENST00000541891,ENSE00003815996,127108368,127108619,252
1759,1760,ENSG00000255087,ENST00000541891,ENSE00003822456,127109586,127109917,332
1760,1761,ENSG00000255087,ENST00000541891,ENSE00003820946,127111088,127111229,142
1761,1762,ENSG00000255087,ENST00000541891,ENSE00003823683,127114029,127114153,125
1762,1763,ENSG00000255087,ENST00000541891,ENSE00003829717,127115932,127116181,250
1763,1764,ENSG00000255087,ENST00000244906,ENSE00002191069,127067002,127067117,116
1764,1765,ENSG00000255087,ENST00000244906,ENSE00002157479,127098432,127098605,174
1765,1766,ENSG00000255087,ENST00000244906,ENSE00002200441,127099274,127101320,2047
1766,1767,ENSG00000255087,ENST00000602376,ENSE00003827822,127109454,127109917,464
1767,1768,ENSG00000255087,ENST00000602376,ENSE00003820946,127111088,127111229,142
1768,1769,ENSG00000255087,ENST00000602376,ENSE00003823683,127114029,127114153,125
1769,1770,ENSG00000255087,ENST00000602376,ENSE00003706391,127137189,127137311,123
1770,1771,ENSG00000255087,ENST00000602376,ENSE00003819477,127139475,127139719,245
1771,1772,ENSG00000255087,ENST00000532116,ENSE00003708326,127119326,127119502,177
1772,1773,ENSG00000255087,ENST00000532116,ENSE00003706391,127137189,127137311,123
1773,1774,ENSG00000255087,ENST00000532116,ENSE00003709230,127139475,127139735,261
1774,1775,ENSG00000255087,ENST00000602310,ENSE00003829820,127127784,127127918,135
1775,1776,ENSG00000255087,ENST00000602310,ENSE00003706391,127137189,127137311,123
1776,1777,ENSG00000255087,ENST00000602310,ENSE00003827652,127171519,127171682,164
1777,1778,ENSG00000255087,ENST00000602310,ENSE00003825281,127171870,127172363,494
1778,1779,ENSG00000255094,ENST00000536405,ENSE00002170982,28019472,28019575,104
1779,1780,ENSG00000255094,ENST00000536405,ENSE00002182959,28002426,28002500,75
1780,1781,ENSG00000255094,ENST00000536405,ENSE00002142852,27982178,27982357,180
1781,1782,ENSG00000255094,ENST00000536405,ENSE00002154764,27978669,27979115,447
1782,1783,ENSG00000255102,ENST00000536405,ENSE00002150113,88097912,88098147,236
1783,1784,ENSG00000255102,ENST00000536405,ENSE00002165281,88061774,88062025,252
1784,1785,ENSG00000255121,ENST00000536405,ENSE00002727963,118996199,118996604,406
1785,1786,ENSG00000255121,ENST00000536405,ENSE00002690470,118994824,118994970,147
1786,1787,ENSG00000255121,ENST00000541891,ENSE00002171964,118997728,118998004,277
1787,1788,ENSG00000255121,ENST00000541891,ENSE00002149739,118996195,118997276,1082
1788,1789,ENSG00000255132,ENST00000536405,ENSE00002174228,41394595,41394849,255
1789,1790,ENSG00000255132,ENST00000536405,ENSE00002142298,41423911,41423979,69
1790,1791,ENSG00000255132,ENST00000536405,ENSE00002170203,41426251,41426504,254
1791,1792,ENSG00000255135,ENST00000536405,ENSE00002167143,76444278,76444574,297
1792,1793,ENSG00000255135,ENST00000536405,ENSE00002154835,76441338,76441639,302
1793,1794,ENSG00000255135,ENST00000541891,ENSE00002632190,76444205,76444656,452
1794,1795,ENSG00000255135,ENST00000541891,ENSE00002664511,76441354,76441639,286
1795,1796,ENSG00000255136,ENST00000536405,ENSE00002189524,75241006,75241173,168
1796,1797,ENSG00000255136,ENST00000536405,ENSE00002160256,75210909,75211109,201
1797,1798,ENSG00000255136,ENST00000536405,ENSE00002198352,75210362,75210407,46
1798,1799,ENSG00000255136,ENST00000536405,ENSE00002193752,75208054,75208133,80
1799,1800,ENSG00000255136,ENST00000541891,ENSE00003467429,75241006,75241047,42
1800,1801,ENSG00000255136,ENST00000541891,ENSE00003646619,75215514,75215533,20
1801,1802,ENSG00000255136,ENST00000541891,ENSE00003476472,75215209,75215250,42
1802,1803,ENSG00000255136,ENST00000541891,ENSE00003664744,75210839,75211109,271
1803,1804,ENSG00000255136,ENST00000244906,ENSE00002177403,75215209,75215485,277
1804,1805,ENSG00000255136,ENST00000244906,ENSE00002195380,75210849,75211109,261
1805,1806,ENSG00000255142,ENST00000536405,ENSE00002175828,781645,781750,106
1806,1807,ENSG00000255142,ENST00000536405,ENSE00002197113,781928,782105,178
1807,1808,ENSG00000255160,ENST00000536405,ENSE00002151068,19299883,19300170,288
1808,1809,ENSG00000255160,ENST00000536405,ENSE00002200326,19301161,19301244,84
1809,1810,ENSG00000255160,ENST00000536405,ENSE00002192889,19301377,19301483,107
1810,1811,ENSG00000255160,ENST00000536405,ENSE00002158253,19308190,19308358,169
1811,1812,ENSG00000255160,ENST00000541891,ENSE00002161878,19300002,19300170,169
1812,1813,ENSG00000255160,ENST00000541891,ENSE00002200326,19301161,19301244,84
1813,1814,ENSG00000255160,ENST00000541891,ENSE00002158253,19308190,19308358,169
1814,1815,ENSG00000255179,ENST00000536405,ENSE00002142489,7222933,7223007,75
1815,1816,ENSG00000255179,ENST00000536405,ENSE00002163346,7230410,7230863,454
1816,1817,ENSG00000255191,ENST00000536405,ENSE00002148924,69985876,69986166,291
1817,1818,ENSG00000255191,ENST00000536405,ENSE00002172749,70015675,70015815,141
1818,1819,ENSG00000255209,ENST00000536405,ENSE00002154889,79611663,79612300,638
1819,1820,ENSG00000255209,ENST00000536405,ENSE00002200978,79604967,79605162,196
1820,1821,ENSG00000255216,ENST00000536405,ENSE00002150391,120012093,120012158,66
1821,1822,ENSG00000255216,ENST00000536405,ENSE00002175219,120008604,120009099,496
1822,1823,ENSG00000255227,ENST00000536405,ENSE00002200363,29445487,29445570,84
1823,1824,ENSG00000255227,ENST00000536405,ENSE00002199737,29455701,29455855,155
1824,1825,ENSG00000255227,ENST00000536405,ENSE00002152064,29456037,29456116,80
1825,1826,ENSG00000255227,ENST00000536405,ENSE00002182415,29456234,29456297,64
1826,1827,ENSG00000255227,ENST00000536405,ENSE00002169126,29456375,29456471,97
1827,1828,ENSG00000255227,ENST00000536405,ENSE00002149605,29457311,29457393,83
1828,1829,ENSG00000255233,ENST00000536405,ENSE00002163277,93240133,93240236,104
1829,1830,ENSG00000255233,ENST00000536405,ENSE00002170971,93240873,93241168,296
1830,1831,ENSG00000255243,ENST00000536405,ENSE00002197959,26189123,26189330,208
1831,1832,ENSG00000255243,ENST00000536405,ENSE00002154542,26208046,26208347,302
1832,1833,ENSG00000255246,ENST00000536405,ENSE00002142929,82643220,82643419,200
1833,1834,ENSG00000255246,ENST00000536405,ENSE00002152963,82642427,82642497,71
1834,1835,ENSG00000255246,ENST00000536405,ENSE00002145961,82618521,82618630,110
1835,1836,ENSG00000255246,ENST00000536405,ENSE00002181359,82603743,82604101,359
1836,1837,ENSG00000255247,ENST00000536405,ENSE00002173284,119709920,119710030,111
1837,1838,ENSG00000255247,ENST00000536405,ENSE00002156395,119712892,119713012,121
1838,1839,ENSG00000255247,ENST00000536405,ENSE00002144311,119713599,119713925,327
1839,1840,ENSG00000255250,ENST00000536405,ENSE00002154772,86727355,86727522,168
1840,1841,ENSG00000255250,ENST00000536405,ENSE00002197366,86761951,86762106,156
1841,1842,ENSG00000255250,ENST00000536405,ENSE00002163881,86763592,86763679,88
1842,1843,ENSG00000255250,ENST00000536405,ENSE00002190823,86764955,86765013,59
1843,1844,ENSG00000255250,ENST00000536405,ENSE00002165163,86765234,86765265,32
1844,1845,ENSG00000255260,ENST00000536405,ENSE00002175338,11243689,11243715,27
1845,1846,ENSG00000255260,ENST00000536405,ENSE00002182999,11243188,11243586,399
1846,1847,ENSG00000255271,ENST00000536405,ENSE00002193665,34557797,34557924,128
1847,1848,ENSG00000255271,ENST00000536405,ENSE00002148478,34544761,34544868,108
1848,1849,ENSG00000255271,ENST00000536405,ENSE00002187551,34533014,34533166,153
1849,1850,ENSG00000255279,ENST00000536405,ENSE00002140925,41855920,41856057,138
1850,1851,ENSG00000255279,ENST00000536405,ENSE00002173392,41856328,41856554,227
1851,1852,ENSG00000255279,ENST00000536405,ENSE00002161601,41861701,41861830,130
1852,1853,ENSG00000255279,ENST00000541891,ENSE00002149011,41856346,41856554,209
1853,1854,ENSG00000255279,ENST00000541891,ENSE00002173743,41875776,41875997,222
1854,1855,ENSG00000255279,ENST00000244906,ENSE00002154114,41859843,41859905,63
1855,1856,ENSG00000255279,ENST00000244906,ENSE00002174012,41861701,41861790,90
1856,1857,ENSG00000255279,ENST00000244906,ENSE00002147281,41861951,41862330,380
1857,1858,ENSG00000255284,ENST00000536405,ENSE00002164179,777578,777695,118
1858,1859,ENSG00000255284,ENST00000536405,ENSE00002173241,778113,778285,173
1859,1860,ENSG00000255284,ENST00000541891,ENSE00002153139,777582,777695,114
1860,1861,ENSG00000255284,ENST00000541891,ENSE00002185360,783530,784180,651
1861,1862,ENSG00000255284,ENST00000244906,ENSE00002168525,777608,777695,88
1862,1863,ENSG00000255284,ENST00000244906,ENSE00002148410,778113,778218,106
1863,1864,ENSG00000255284,ENST00000244906,ENSE00002178145,783530,783671,142
1864,1865,ENSG00000255284,ENST00000244906,ENSE00002181804,784024,784297,274
1865,1866,ENSG00000255299,ENST00000536405,ENSE00002187168,58502787,58503036,250
1866,1867,ENSG00000255299,ENST00000536405,ENSE00002174597,58498173,58498390,218
1867,1868,ENSG00000255299,ENST00000536405,ENSE00002149084,58497888,58498004,117
1868,1869,ENSG00000255299,ENST00000541891,ENSE00002165183,58505469,58505595,127
1869,1870,ENSG00000255299,ENST00000541891,ENSE00002140768,58503690,58503816,127
1870,1871,ENSG00000255299,ENST00000541891,ENSE00002174597,58498173,58498390,218
1871,1872,ENSG00000255299,ENST00000541891,ENSE00002154486,58497915,58498004,90
1872,1873,ENSG00000255299,ENST00000244906,ENSE00002152631,58505469,58505758,290
1873,1874,ENSG00000255299,ENST00000244906,ENSE00002174597,58498173,58498390,218
1874,1875,ENSG00000255299,ENST00000244906,ENSE00002172750,58497984,58498004,21
1875,1876,ENSG00000255314,ENST00000536405,ENSE00003831391,46123031,46123172,142
1876,1877,ENSG00000255314,ENST00000536405,ENSE00003787080,46131613,46131751,139
1877,1878,ENSG00000255314,ENST00000536405,ENSE00002168371,46174585,46174690,106
1878,1879,ENSG00000255314,ENST00000536405,ENSE00003838622,46176349,46177104,756
1879,1880,ENSG00000255314,ENST00000541891,ENSE00003790373,46123573,46123775,203
1880,1881,ENSG00000255314,ENST00000541891,ENSE00003787080,46131613,46131751,139
1881,1882,ENSG00000255314,ENST00000541891,ENSE00002168371,46174585,46174690,106
1882,1883,ENSG00000255314,ENST00000541891,ENSE00003791175,46176349,46177106,758
1883,1884,ENSG00000255314,ENST00000244906,ENSE00002193103,46171947,46172024,78
1884,1885,ENSG00000255314,ENST00000244906,ENSE00002168371,46174585,46174690,106
1885,1886,ENSG00000255314,ENST00000244906,ENSE00002149414,46176349,46177105,757
1886,1887,ENSG00000255328,ENST00000536405,ENSE00002157743,327171,327736,566
1887,1888,ENSG00000255328,ENST00000536405,ENSE00002171676,329193,329453,261
1888,1889,ENSG00000255328,ENST00000541891,ENSE00002149384,327310,327628,319
1889,1890,ENSG00000255328,ENST00000541891,ENSE00001909543,329104,329231,128
1890,1891,ENSG00000255328,ENST00000541891,ENSE00002169384,329983,330122,140
1891,1892,ENSG00000255328,ENST00000244906,ENSE00002181134,327400,327628,229
1892,1893,ENSG00000255328,ENST00000244906,ENSE00002142119,327730,327957,228
1893,1894,ENSG00000255345,ENST00000536405,ENSE00002162922,79092848,79092883,36
1894,1895,ENSG00000255345,ENST00000536405,ENSE00002179437,79093205,79093351,147
1895,1896,ENSG00000255345,ENST00000536405,ENSE00002169337,79093465,79093586,122
1896,1897,ENSG00000255345,ENST00000536405,ENSE00002153425,79093735,79093835,101
1897,1898,ENSG00000255345,ENST00000541891,ENSE00002146407,79093286,79093351,66
1898,1899,ENSG00000255345,ENST00000541891,ENSE00002198324,79097350,79098003,654
1899,1900,ENSG00000255345,ENST00000244906,ENSE00002172040,79093299,79093351,53
1900,1901,ENSG00000255345,ENST00000244906,ENSE00002144538,79096011,79097854,1844
1901,1902,ENSG00000255357,ENST00000536405,ENSE00002158953,22492112,22492204,93
1902,1903,ENSG00000255357,ENST00000536405,ENSE00002196534,22502659,22502846,188
1903,1904,ENSG00000255384,ENST00000536405,ENSE00002168805,118433121,118435206,2086
1904,1905,ENSG00000255400,ENST00000536405,ENSE00002140698,12086891,12087120,230
1905,1906,ENSG00000255400,ENST00000536405,ENSE00002178930,12089122,12089441,320
1906,1907,ENSG00000255426,ENST00000536405,ENSE00002140743,45735704,45735766,63
1907,1908,ENSG00000255426,ENST00000536405,ENSE00002155128,45733994,45734790,797
1908,1909,ENSG00000255429,ENST00000536405,ENSE00003682215,89589440,89589611,172
1909,1910,ENSG00000255429,ENST00000536405,ENSE00003503611,89546637,89546695,59
1910,1911,ENSG00000255447,ENST00000536405,ENSE00002170463,45813219,45813274,56
1911,1912,ENSG00000255447,ENST00000536405,ENSE00002182864,45823861,45824142,282
1912,1913,ENSG00000255447,ENST00000536405,ENSE00002167911,45825128,45825258,131
1913,1914,ENSG00000255451,ENST00000536405,ENSE00002146706,44468464,44468521,58
1914,1915,ENSG00000255451,ENST00000536405,ENSE00002192705,44469483,44469614,132
1915,1916,ENSG00000255451,ENST00000536405,ENSE00002164242,44470100,44470429,330
1916,1917,ENSG00000255455,ENST00000536405,ENSE00002194756,130866254,130870247,3994
1917,1918,ENSG00000255470,ENST00000536405,ENSE00002169041,18188895,18189495,601
1918,1919,ENSG00000255470,ENST00000536405,ENSE00002198987,18140186,18140611,426
1919,1920,ENSG00000255475,ENST00000536405,ENSE00002182926,125139347,125139587,241
1920,1921,ENSG00000255475,ENST00000536405,ENSE00002160463,125132847,125133198,352
1921,1922,ENSG00000255477,ENST00000536405,ENSE00002186846,38498995,38499234,240
1922,1923,ENSG00000255477,ENST00000536405,ENSE00002175079,38499917,38500186,270
1923,1924,ENSG00000255479,ENST00000536405,ENSE00002193656,76626573,76626834,262
1924,1925,ENSG00000255479,ENST00000536405,ENSE00002181073,76625462,76626030,569
1925,1926,ENSG00000255503,ENST00000536405,ENSE00002180438,83097135,83097196,62
1926,1927,ENSG00000255503,ENST00000536405,ENSE00002147106,83096069,83096147,79
1927,1928,ENSG00000255503,ENST00000536405,ENSE00002177580,83072402,83072696,295
1928,1929,ENSG00000255516,ENST00000536405,ENSE00002159399,88050106,88050182,77
1929,1930,ENSG00000255516,ENST00000536405,ENSE00002199806,88060215,88060277,63
1930,1931,ENSG00000255516,ENST00000536405,ENSE00002141529,88061679,88062110,432
1931,1932,ENSG00000255528,ENST00000536405,ENSE00002159730,109037743,109037967,225
1932,1933,ENSG00000255528,ENST00000536405,ENSE00002190878,109002465,109002572,108
1933,1934,ENSG00000255557,ENST00000536405,ENSE00002181554,65745729,65745798,70
1934,1935,ENSG00000255557,ENST00000536405,ENSE00002188507,65771192,65771585,394
1935,1936,ENSG00000255558,ENST00000536405,ENSE00002143715,13134793,13134839,47
1936,1937,ENSG00000255558,ENST00000536405,ENSE00002169704,13054615,13055034,420
1937,1938,ENSG00000255580,ENST00000536405,ENSE00002246337,115363629,115363696,68
1938,1939,ENSG00000255580,ENST00000536405,ENSE00002203476,115377182,115377931,750
1939,1940,ENSG00000255599,ENST00000536405,ENSE00002202201,115628065,115628207,143
1940,1941,ENSG00000255599,ENST00000536405,ENSE00002519564,115628570,115628687,118
1941,1942,ENSG00000255599,ENST00000536405,ENSE00002242100,115629526,115629743,218
1942,1943,ENSG00000255605,ENST00000536405,ENSE00002323588,95698086,95698210,125
1943,1944,ENSG00000255605,ENST00000536405,ENSE00002276901,95699032,95699222,191
1944,1945,ENSG00000255605,ENST00000536405,ENSE00002300339,95700434,95700623,190
1945,1946,ENSG00000255606,ENST00000536405,ENSE00002217222,69444652,69444743,92
1946,1947,ENSG00000255606,ENST00000536405,ENSE00002255379,69438365,69438853,489
1947,1948,ENSG00000255689,ENST00000536405,ENSE00002265525,115582297,115582509,213
1948,1949,ENSG00000255689,ENST00000536405,ENSE00002226908,115593151,115593194,44
1949,1950,ENSG00000255689,ENST00000536405,ENSE00002206814,115600221,115600339,119
1950,1951,ENSG00000255801,ENST00000536405,ENSE00002316495,8567494,8567613,120
1951,1952,ENSG00000255801,ENST00000536405,ENSE00002265515,8552000,8552140,141
1952,1953,ENSG00000255801,ENST00000536405,ENSE00002260906,8548361,8548661,301
1953,1954,ENSG00000255858,ENST00000536405,ENSE00002256940,26315715,26315736,22
1954,1955,ENSG00000255858,ENST00000536405,ENSE00002240949,26317361,26317813,453
1955,1956,ENSG00000255931,ENST00000536405,ENSE00002290155,61496440,61496679,240
1956,1957,ENSG00000255931,ENST00000536405,ENSE00002260967,61499763,61500076,314
1957,1958,ENSG00000255944,ENST00000536405,ENSE00002309636,126690035,126690322,288
1958,1959,ENSG00000255944,ENST00000536405,ENSE00002291742,126647370,126647449,80
1959,1960,ENSG00000255944,ENST00000536405,ENSE00002277963,126628172,126628222,51
1960,1961,ENSG00000255947,ENST00000536405,ENSE00002274447,61655648,61655702,55
1961,1962,ENSG00000255947,ENST00000536405,ENSE00002309888,61654665,61655071,407
1962,1963,ENSG00000255980,ENST00000536405,ENSE00002287534,69425690,69425806,117
1963,1964,ENSG00000255980,ENST00000536405,ENSE00002320990,69427363,69429621,2259
1964,1965,ENSG00000256001,ENST00000536405,ENSE00002259712,127146336,127146532,197
1965,1966,ENSG00000256001,ENST00000536405,ENSE00002297397,127145704,127145834,131
1966,1967,ENSG00000256001,ENST00000536405,ENSE00002273151,127145072,127145248,177
1967,1968,ENSG00000256001,ENST00000541891,ENSE00002267371,127145942,127145989,48
1968,1969,ENSG00000256001,ENST00000541891,ENSE00002224798,127145641,127145834,194
1969,1970,ENSG00000256092,ENST00000536405,ENSE00003292976,123363868,123365787,1920
1970,1971,ENSG00000256092,ENST00000541891,ENSE00002256502,123364953,123365115,163
1971,1972,ENSG00000256092,ENST00000541891,ENSE00002317386,123365525,123366113,589
1972,1973,ENSG00000256101,ENST00000536405,ENSE00002278529,8321876,8322088,213
1973,1974,ENSG00000256101,ENST00000536405,ENSE00002209034,8323553,8323724,172
1974,1975,ENSG00000256101,ENST00000536405,ENSE00002318892,8329397,8329614,218
1975,1976,ENSG00000256101,ENST00000541891,ENSE00002267601,8321953,8322088,136
1976,1977,ENSG00000256101,ENST00000541891,ENSE00002221140,8322861,8323108,248
1977,1978,ENSG00000256101,ENST00000541891,ENSE00002318892,8329397,8329614,218
1978,1979,ENSG00000256152,ENST00000536405,ENSE00002256111,122865335,122865497,163
1979,1980,ENSG00000256152,ENST00000536405,ENSE00002288146,122866701,122867021,321
1980,1981,ENSG00000256249,ENST00000536405,ENSE00002281713,122687125,122687381,257
1981,1982,ENSG00000256249,ENST00000536405,ENSE00002203147,122701187,122701330,144
1982,1983,ENSG00000256249,ENST00000536405,ENSE00002301340,122714650,122715979,1330
1983,1984,ENSG00000256249,ENST00000541891,ENSE00002241675,122714291,122714793,503
1984,1985,ENSG00000256249,ENST00000541891,ENSE00002308320,122715461,122715708,248
1985,1986,ENSG00000256256,ENST00000536405,ENSE00002298677,25885725,25885855,131
1986,1987,ENSG00000256256,ENST00000536405,ENSE00002235456,25882955,25883309,355
1987,1988,ENSG00000256281,ENST00000536405,ENSE00002220103,115532920,115532953,34
1988,1989,ENSG00000256281,ENST00000536405,ENSE00002205993,115532322,115532581,260
1989,1990,ENSG00000256286,ENST00000536405,ENSE00002286116,126874821,126874980,160
1990,1991,ENSG00000256286,ENST00000536405,ENSE00002227211,126876107,126876232,126
1991,1992,ENSG00000256433,ENST00000536405,ENSE00002248685,6393905,6393965,61
1992,1993,ENSG00000256433,ENST00000536405,ENSE00002277784,6394229,6394328,100
1993,1994,ENSG00000256433,ENST00000536405,ENSE00002315622,6394507,6396148,1642
1994,1995,ENSG00000256440,ENST00000536405,ENSE00002308490,25833949,25834182,234
1995,1996,ENSG00000256440,ENST00000536405,ENSE00002246643,25831416,25831554,139
1996,1997,ENSG00000256443,ENST00000536405,ENSE00002250432,61542211,61542259,49
1997,1998,ENSG00000256443,ENST00000536405,ENSE00002275742,61539516,61541297,1782
1998,1999,ENSG00000256568,ENST00000536405,ENSE00002273018,73176694,73176786,93
1999,2000,ENSG00000256568,ENST00000536405,ENSE00002226180,73181172,73181696,525
2000,2001,ENSG00000256686,ENST00000536405,ENSE00002232929,25814081,25814171,91
2001,2002,ENSG00000256686,ENST00000536405,ENSE00002241133,25801695,25801820,126
2002,2003,ENSG00000256686,ENST00000536405,ENSE00002279711,25782706,25783260,555
2003,2004,ENSG00000256732,ENST00000536405,ENSE00002258039,126690035,126690260,226
2004,2005,ENSG00000256732,ENST00000536405,ENSE00002254729,126610034,126610263,230
2005,2006,ENSG00000256732,ENST00000541891,ENSE00002315807,126690035,126690306,272
2006,2007,ENSG00000256732,ENST00000541891,ENSE00002286728,126652950,126653087,138
2007,2008,ENSG00000256732,ENST00000244906,ENSE00002280010,126690035,126690318,284
2008,2009,ENSG00000256732,ENST00000244906,ENSE00002222403,126665445,126665564,120
2009,2010,ENSG00000256732,ENST00000244906,ENSE00002269481,126652966,126653087,122
2010,2011,ENSG00000256732,ENST00000602376,ENSE00002307877,126690035,126690268,234
2011,2012,ENSG00000256732,ENST00000602376,ENSE00002279201,126663679,126664098,420
2012,2013,ENSG00000256733,ENST00000536405,ENSE00002206045,61055737,61055793,57
2013,2014,ENSG00000256733,ENST00000536405,ENSE00002302679,61061302,61061426,125
2014,2015,ENSG00000256733,ENST00000536405,ENSE00002239135,61061711,61061875,165
2015,2016,ENSG00000256733,ENST00000536405,ENSE00002266774,61067431,61067535,105
2016,2017,ENSG00000256955,ENST00000536405,ENSE00002216443,131857420,131857492,73
2017,2018,ENSG00000256955,ENST00000536405,ENSE00002289840,131863051,131863156,106
2018,2019,ENSG00000256955,ENST00000536405,ENSE00002304646,131863948,131864538,591
2019,2020,ENSG00000256969,ENST00000536405,ENSE00002317759,4020977,4021081,105
2020,2021,ENSG00000256969,ENST00000536405,ENSE00002239925,4026222,4026658,437
2021,2022,ENSG00000256969,ENST00000541891,ENSE00002223593,4025985,4026030,46
2022,2023,ENSG00000256969,ENST00000541891,ENSE00002230279,4026222,4026613,392
2023,2024,ENSG00000256972,ENST00000536405,ENSE00002269786,115333577,115333618,42
2024,2025,ENSG00000256972,ENST00000536405,ENSE00002286551,115339975,115340262,288
2025,2026,ENSG00000257086,ENST00000536405,ENSE00002277038,64249384,64249494,111
